,date,title,url,views,views_expand
293,1 year ago,SSABASAJJA KABAKA NSABA KULUMA KU KUTU KWO MUNYUMBA YO MULIMU EMESSE ENSOLIMA,https://www.youtube.com//watch?v=1LSUTl0nyEk,9.6K views,9600.0
294,1 year ago,THE NAKED TRUTH ABOUT POLITICAL DISTRACTION IN UGANDA,https://www.youtube.com//watch?v=Zp3Pky5yO9o,7.4K views,7400.0
295,1 year ago,DESPERATE SCREAMS AND CRIES FROM HELPLESS UGANDANS STRANDED IN CHINA AND MIDDLE EAST TO MUSEVENI,https://www.youtube.com//watch?v=RdEPW7lMKIM,9.9K views,9900.0
296,1 year ago,A SNEAK PEAK OF CORRUPTION AND EMBEZZLEMENT BY PARLIAMENT THROUGH EXAGGERATED BILLS AND GOVERNMENT,https://www.youtube.com//watch?v=DGJ6JewHF7g,9.9K views,9900.0
297,1 year ago,UNMASKING AND EMBEZZLEMENT OF TAXPAYERS MONEY BY MUSEVENI AND HIS CRONIES FOR 35 YEAR'S,https://www.youtube.com//watch?v=UGGOnCEcObg,12K views,12000.0
298,1 year ago,STRONG WARNING TO UGANDANS BY MR TONNY LUKWONGWA,https://www.youtube.com//watch?v=W5pCyyan2oY,7.4K views,7400.0
299,1 year ago,PASTOR MUWANGUZI FIRES BACK USING BIBLE VERSES AT DR T MALE OVER CRITICIZING KYAGULANYI SENTAMU,https://www.youtube.com//watch?v=E8iJr4Mofnc,5.7K views,5700.0
300,1 year ago,DILEMMA AND FRUSTRATION AS MUSEVENI LOCK DOWN THE COUNTRY WITH NO BASIC NEEDS,https://www.youtube.com//watch?v=b8-EncFKd7s,10K views,10000.0
301,1 year ago,OBUNKEKE NOBULIMBA KU SENYIGA OMUKAMBWE MUSEVENI BWATADDE KU BANA UGANDA ATE NGA BYELYA NKUTA,https://www.youtube.com//watch?v=yjRdKhMBHyo,16K views,16000.0
302,1 year ago,CONSTITUTIONAL BREAKDOWN IN MUSEVENI'S GOVERNMENT AND RULE BY USING EXCESSIVE FORCE,https://www.youtube.com//watch?v=4sXtp-qez9Y,11K views,11000.0
303,1 year ago,EXPOSING UNPROFESSIONAL BUNCH OF MUSEVENI AND HIS CRONIES WITH THEIR HEALTH SYSTEM,https://www.youtube.com//watch?v=uXzIEKhJXmM,12K views,12000.0
304,1 year ago,BETRAYAL AND SABOTAGE OF THE HIGHEST ORDER BY PEOPLE POWER COORDINATORS AND INNER CIRCLE,https://www.youtube.com//watch?v=JWTiTdSsjA8,17K views,17000.0
305,1 year ago,KABAKA MUTEBI UNDER SIEGE ON MUSEVENI'S ORDERS AND MUSEVENI CURRENTLY PLANS COUP,https://www.youtube.com//watch?v=fjpq0CfEL64,15K views,15000.0
306,1 year ago,BAMBEGA EMENGO ABATADDE KABAKA MUTEBI MUTIGGA NE UGANDA,https://www.youtube.com//watch?v=z0pFpTWzTyk,16K views,16000.0
307,1 year ago,BOBI WINE SPREADING LIKE FIRE MUSEVENI IN PANIC,https://www.youtube.com//watch?v=sIMtBm00oDs,13K views,13000.0
308,1 year ago,BWINO WA GENERAL TUMUKUNDE ATISA,https://www.youtube.com//watch?v=uflp0oSdTfs,22K views,22000.0
309,1 year ago,BWINO KUNGELI GOVERNMENT YA MUSEVENI GYE BABBAMU SENTE KUMOBILE MONEY NOKUTULUGUNYA BANAUGANDA,https://www.youtube.com//watch?v=ziK2EH9T69c,13K views,13000.0
310,1 year ago,EZIMU KUNKWE EFUTWA OBUNANFUSI NAMAKULI GEBATEGA BOBI WINE OKUMULEMESA 2021 TWEBEREREMU,https://www.youtube.com//watch?v=hzYrbUrwsfQ,14K views,14000.0
311,1 year ago,NO RETREAT NO SURRENDER ASIGARA TALAMA,https://www.youtube.com//watch?v=KBOBjikcx_o,13K views,13000.0
312,1 year ago,MUSEVENI ORDERED SHOOT ALL PEOPLE POWER SUPPORTERS AND NO MORE CONSULTATIONS,https://www.youtube.com//watch?v=HtI7oy38934,11K views,11000.0
313,1 year ago,MUNAMAJE ISMA MUSOKE AGAMBYE  EMUNDU ZIFUGE,https://www.youtube.com//watch?v=IC_kLTtXCR8,53K views,53000.0
314,1 year ago,MUSEVENI'S ESCAPE ROUTE IS RWANDA  AND HIS CRONIES BEACAUSE 70% OF RWANDA ECONOMY BELONGS TO M7,https://www.youtube.com//watch?v=cRfTeKhZLEo,12K views,12000.0
315,1 year ago,BWINO WA BAYEKELA BA ADF AND WELL FUNDED DIVERSION IN MUSEVENI'S GOVERNMENT ðŸ˜­,https://www.youtube.com//watch?v=-jf4D-wolx8,16K views,16000.0
316,1 year ago,MASSIVE CORRUPTION AND INTIMIDATING UGANDANS BY SECURITY OPERATIVES,https://www.youtube.com//watch?v=oZ4ddrAqwIo,10K views,10000.0
317,1 year ago,PANIC MOOD ACTIVATED MUSEVENI AND HIS GENERALS THEY NO LONGER SLEEP,https://www.youtube.com//watch?v=Psyud5Y8-ps,9.4K views,9400.0
318,1 year ago,YOU ARE EITHER WE US OR AGAINST US PEOPLE POWER WE NEED CHANGE NOT OPPOSITION,https://www.youtube.com//watch?v=2FHzkHZpzyI,7.6K views,7600.0
319,1 year ago,VILLAGE TO VILLAGE CAMPAIGN  IS OUR TARGET LETS ACT NOW,https://www.youtube.com//watch?v=u2Olpb7e3uY,7K views,7000.0
320,1 year ago,BITTER TRUTH AND BETRAYAL IN PEOPLE POWER TEAM AGAINST MUSEVENI,https://www.youtube.com//watch?v=6PQ8BZUq5EE,9.9K views,9900.0
321,1 year ago,NEPOTISM  CORRUPTION AND STEALING IN MUSEVENI'S GOVERNMENT,https://www.youtube.com//watch?v=OjO7G0ccyLU,6.9K views,6900.0
322,1 year ago,DR ANDREW LUTANKOME KAYIRA AND KAMYA NKWANGA PLUS THEIR SOLDIERS WERE SHOT BY MUSEVENI,https://www.youtube.com//watch?v=pxPmbo-JO6c,9.3K views,9300.0
323,1 year ago,OKUTULUGUNYA BANA UGANDA ABATWALIBWA MUBUWARABU,https://www.youtube.com//watch?v=aEvTHNycgX4,7.8K views,7800.0
324,1 year ago,THE OTHER BAD SIDE OF RONALD MAYINJA AND NSSF CROOKS,https://www.youtube.com//watch?v=Np44rK4g9LE,11K views,11000.0
325,1 year ago,SALIM SALEH'S SECRETS AND BUSINESS SHOCK UGANDANS,https://www.youtube.com//watch?v=3w0amt9yU4Q,24K views,24000.0
326,1 year ago,AGOKYA MUSEVENI ATEGEKA OKWOKYA AKATALE KEWA KISEKA,https://www.youtube.com//watch?v=UftIEfTkF_g,8K views,8000.0
327,1 year ago,ONLINE  MEDIA PLATFORMS BLACKMAILING KYAGULANYI SENTAMU PAID BY MUSEVENI USING ISO AND CMI,https://www.youtube.com//watch?v=e_c2--Je_K4,6.8K views,6800.0
328,1 year ago,MUSEVENI'S BED SECRETS EXPOSED AND HOW HE ESCAPED DEATH TRAP,https://www.youtube.com//watch?v=Q61wZXW6rMM,28K views,28000.0
329,1 year ago,OBUNANFUSI NE NKWE MU UGANDA,https://www.youtube.com//watch?v=nmP2jKo4aEY,7.3K views,7300.0
330,1 year ago,ENTIISA NE TTEMU ELIBUTIKIDE GOVERNMENT YANAKYEMARILA MUSEVENI,https://www.youtube.com//watch?v=uHgm34zU__o,11K views,11000.0
331,1 year ago,NAKED TRUTH BETWEEN THE WINNER AND THE LOSER  IN UGANDAN POLITICS,https://www.youtube.com//watch?v=jLAIMzYVHLg,6.7K views,6700.0
332,1 year ago,BWINO WA CAPTAIN SULA SELUNJOGI,https://www.youtube.com//watch?v=NFGQIVEfta4,9.1K views,9100.0
333,1 year ago,BWINO WA RONALD MAYINJA AKAKE KAWEDEMU,https://www.youtube.com//watch?v=Zyg3tqHiHQ0,17K views,17000.0
334,1 year ago,FACTS ABOUT THIS STRUGGLE AND BOBI WINE'S SECURITY,https://www.youtube.com//watch?v=PIjQe8Im-1A,8.7K views,8700.0
335,1 year ago,MUSEVENI'S VISION OF ELIMINATING UGANDANS AND JUNGLE MINDS,https://www.youtube.com//watch?v=Ee-9kyQBJIs,6.5K views,6500.0
336,1 year ago,OBUWANGA BWABA SSEKABAKA SALIM SALEH YABULINA NE NAMBOOZE YABEGA SSABASAJJA MUTEBI,https://www.youtube.com//watch?v=PAeuJJ8R6gM,11K views,11000.0
337,1 year ago,ACTION IS NOW FREE BOBI WINE,https://www.youtube.com//watch?v=ET0oUyWX_TE,7.2K views,7200.0
338,1 year ago,MUSEVENI COMPROMISED MOST OF THE PEOPLE POWER COORDINATORS,https://www.youtube.com//watch?v=a6qb0F2BzW0,6.3K views,6300.0
339,1 year ago,GLOVES OFF 2020 FIRE  THE WINNER TAKES IT ALL HAPPY NEW YEAR,https://www.youtube.com//watch?v=oyECdVk7WBo,9.7K views,9700.0
340,1 year ago,NAKED TRUTH TIME IS NOW FREE UGANDA,https://www.youtube.com//watch?v=qXhhBuesu28,7.2K views,7200.0
341,1 year ago,OPPOSITION FIGURES CONNIVING WITH MUSEVENI TO KEEP IN POWER EXPOSED,https://www.youtube.com//watch?v=iTPeNcxLURE,7.3K views,7300.0
342,1 year ago,BAMBEGA BUBAKELEDE MWESONYIWE BOBI WINE,https://www.youtube.com//watch?v=m6SQu9DBdtc,9.5K views,9500.0
343,1 year ago,A MUST WATCH FROM HANNINTON BASAKANA FACTS ABOUT BUSOGA,https://www.youtube.com//watch?v=-bupnaUy9ag,3.1K views,3100.0
344,1 year ago,Sugarcane growers in BUSOGA wake up by pastor muwanguzi,https://www.youtube.com//watch?v=fcJbUNq1_Fc,2.1K views,2100.0
345,1 year ago,UGANDANS MOSTLY WOMEN ARE STRANDED IN ABUDHABI,https://www.youtube.com//watch?v=0tzFLjqJOQ0,3.1K views,3100.0
346,1 year ago,SEVENTH DAY ADVENTS CHURCH UGANDA IN PANIC,https://www.youtube.com//watch?v=6msvKK7Z_ZY,6.5K views,6500.0
347,1 year ago,OBUNANFUSI NE NKWE MU OPPOSITION MU UGANDA,https://www.youtube.com//watch?v=kzcdIKlbPKE,7.3K views,7300.0
348,1 year ago,SELF INTEREST MUST STOP LETS FOLLOW KYAGULANYI SENTAMU'S PRINCIPLES,https://www.youtube.com//watch?v=t5UA1lLnQ4I,5.6K views,5600.0
349,1 year ago,UPDF GENERALS COUP PLANS EXPOSED,https://www.youtube.com//watch?v=hQqU5LzdTUc,7.7K views,7700.0
350,1 year ago,OBWENZI NO BUSAMIZE BWA PASTOR BUGINGO,https://www.youtube.com//watch?v=LhOX0YqPy5Q,60K views,60000.0
351,1 year ago,DON'T JOKE WITH SECURITY ALERTS,https://www.youtube.com//watch?v=GnDvTYFbKe4,6.8K views,6800.0
352,1 year ago,The truth more truth about pastor bugingo,https://www.youtube.com//watch?v=ETvZ4tRmLv4,13K views,13000.0
353,1 year ago,BIGIRWA AND STATE AGENTS PLANING TO ELIMINATE KYAGULANYI SENTAMU,https://www.youtube.com//watch?v=D7070vKlCqE,12K views,12000.0
354,1 year ago,PASTOR MUWANGUZI ANDREW EXPOSES PASTOR BUGINGO,https://www.youtube.com//watch?v=XbiLeySGme4,4.7K views,4700.0
355,1 year ago,BWINO WA DR ANAS KALISA,https://www.youtube.com//watch?v=KGg77f3uSV8,12K views,12000.0
356,1 year ago,MISTREATMENT AGAINST BAGANDA IN A DIVIDE AND RULE SYSTEM EXPOSED,https://www.youtube.com//watch?v=iBWy67cTOr0,8.4K views,8400.0
357,1 year ago,MUSEVENI BAMUSAZE ENSAWO ESOUTH AFRICA,https://www.youtube.com//watch?v=lhcNJ051ysE,3.3K views,3300.0
358,1 year ago,KIWEDE BOBI WINE IS NEXT PRESIDENT OF UGANDA MR SUUBI AKA MR VEGAS SAID SO,https://www.youtube.com//watch?v=cfuZPJ80e3Q,3.5K views,3500.0
359,1 year ago,ZABIKE EMIPILA TULIBAKOWU,https://www.youtube.com//watch?v=3aQV_MicT-4,7.6K views,7600.0
360,1 year ago,WE ARE READY TO FIGHT TIME IS NOW OR NEVER,https://www.youtube.com//watch?v=uA3TRci819g,6K views,6000.0
361,1 year ago,PASTOR MUWANGUZI WITH OPEN TRUTH IN BUSOGA,https://www.youtube.com//watch?v=PkO2n1ZAoLM,2.5K views,2500.0
362,1 year ago,OMUKAZI OMUKAMBWE ALANGIDE MUSEVENI EBIKANKANA,https://www.youtube.com//watch?v=861_8LjuiBA,3.3K views,3300.0
363,1 year ago,MUSEVENI IN PANIC AND ALL HIS GENERAL BITABUSE,https://www.youtube.com//watch?v=lr3W5-YbkXU,10K views,10000.0
364,1 year ago,BANAUGANDA MUJJE SENTE ZAMWE MU BANK MUSEVENI AGENDA KUZIIBA ZONA,https://www.youtube.com//watch?v=7v67XHQLlH8,7K views,7000.0
365,1 year ago,SPEAKER REBECCA KADAGA'S EXPENDITURE SHOCKS THE NATION,https://www.youtube.com//watch?v=EdFD0QYGIeA,7.7K views,7700.0
366,1 year ago,OBWANABBI KU KYAGULANYI SENTAMU AKA BOBI WINE,https://www.youtube.com//watch?v=1hQtpfs7oho,2.3K views,2300.0
367,1 year ago,MUSEVENI'S OLD GOONS ARE  BACK TO FIGHT PEOPLE POWER,https://www.youtube.com//watch?v=CxJB6yVJIXI,7K views,7000.0
368,1 year ago,ALL PASTORS IN UGANDA ARE MUSEVENI'S AGENTS,https://www.youtube.com//watch?v=dYP8xKrI9BQ,3.9K views,3900.0
369,1 year ago,BOBI WINE'S SECURITY MUST BE BOOSTED,https://www.youtube.com//watch?v=F2vS0d2beOQ,5.6K views,5600.0
370,1 year ago,MWENA BANAUGANDA MUGENDE MWEWANDISE,https://www.youtube.com//watch?v=PUqEEx9zsYU,7K views,7000.0
371,1 year ago,ERRORS IN THE NEW VISION PAPER REPORTER'S ABOUT MADI MADI IN ISTANBUL TURKEY,https://www.youtube.com//watch?v=ilxTJfqQrG0,4.5K views,4500.0
372,1 year ago,MILITARY COUP AND ASSASSINATION PLANS OF MUSEVENI AND HIS GENERALS,https://www.youtube.com//watch?v=hWpmBXU1DaA,11K views,11000.0
373,1 year ago,AMAZIGA ENAKKU NE BIWOOBE BIBUTIKIDE BAZUKULU BA BUGANDA,https://www.youtube.com//watch?v=_0wH3iMJDAM,2.7K views,2700.0
374,1 year ago,DIRECT MASSAGE TO KATIKIRO OF BUGANDA FROM GRANDKIDS OF BUGANDA,https://www.youtube.com//watch?v=LD6piVJGbxA,13K views,13000.0
375,1 year ago,PASTOR MUWANGUZI OWA PEOPLE POWER NE BWIINO,https://www.youtube.com//watch?v=oY4eV4D4Nv4,6.6K views,6600.0
376,1 year ago,KATI MBU KII FROM MIKE WINE,https://www.youtube.com//watch?v=numrFPmGsq0,2.4K views,2400.0
377,1 year ago,ESO AND NABILLAH NAGGAYI SEMPALA TRACKING BOBI WINE IN USA,https://www.youtube.com//watch?v=FkLJEudTpLA,10K views,10000.0
378,1 year ago,OBUGANDA BULIMUMATIGA,https://www.youtube.com//watch?v=cBYTAzDWr4U,6.8K views,6800.0
379,1 year ago,BREAKING NEWS BBS TV AND CBS RADIO PAID BY SALEH NOT HOST BOBI,https://www.youtube.com//watch?v=_42OhVCZ-NM,10K views,10000.0
380,1 year ago,"THE SNEAK PEAK WITH SWEETEST AROMA, JUST A GLANCE AT THE FIRST 180 DAYS OF H. E ROBERT KYAGULANYI",https://www.youtube.com//watch?v=wYj5a_3q_fM,5.5K views,5500.0
381,1 year ago,ABANTU BAWANSI MUTEGEZEBWA OKWELONDAMU OBUKIIKO,https://www.youtube.com//watch?v=--ncMy7lVzE,2.3K views,2300.0
382,1 year ago,AMANYA GABANTU ABATIDDWA KUBIRAGIRO BYA MUSEVENI LUTISA,https://www.youtube.com//watch?v=BMnrVMJDwvY,15K views,15000.0
383,1 year ago,BESIGYE'S AKUKUTA NE MUSEVENI OBUBA AKALULU KA 2021,https://www.youtube.com//watch?v=w5Py6lWvnLg,7.2K views,7200.0
384,1 year ago,THE REAL HIDDEN SECRETS OF MUSEVENI AND BESIGYE'S TO MAINTAIN 50 YEAR RULE REVEALED,https://www.youtube.com//watch?v=xkV-FhE-Nag,15K views,15000.0
385,1 year ago,PEOPLE POWER EBYOKUZANYA BIWEDEWO TIME FOR ACTION,https://www.youtube.com//watch?v=qFqOg7z-q6k,7.5K views,7500.0
386,1 year ago,BWINO WOMUGAGA GODFREY  KIRUMIRA ATIISA NYOO,https://www.youtube.com//watch?v=R11TjyUdJhQ,19K views,19000.0
387,1 year ago,BOBI WINE BROTHER PLEASE STAY WARNED FDC PLANS TO ELIMINATE YOU,https://www.youtube.com//watch?v=sd_XTmjures,10K views,10000.0
388,1 year ago,ENDOWOZA ZABANTU MU STRUGGLE ENO,https://www.youtube.com//watch?v=z14VbgtRzjo,3.6K views,3600.0
389,1 year ago,MUSEVENI AYAGARA KUGURA UGANDA YONA,https://www.youtube.com//watch?v=_bRqeDZwVuw,4.5K views,4500.0
390,1 year ago,BOBI WINE KYOMEDE ABEBYOKWELINDA POLICE NA MAJJE,https://www.youtube.com//watch?v=yXADdTqH_0s,1K views,1000.0
391,1 year ago,WE HAVE 2 TYPES OF PEOPLE IN THIS STRUGGLE MONEY MAKERS AND PEOPLE WHO LOVE THEIR COUNTY,https://www.youtube.com//watch?v=ILu8s0pUwgY,2.4K views,2400.0
392,1 year ago,Museveni Ali mukatyabaga BA MINISTERS Bona Bamukoye,https://www.youtube.com//watch?v=ootx_VAknXQ,14K views,14000.0
393,1 year ago,1986 WAS THE DOWNFALL OF UGANDA,https://www.youtube.com//watch?v=_qFoxrzF0WI,3.3K views,3300.0
394,1 year ago,BWINO WA EDDY KENZO BITIISA,https://www.youtube.com//watch?v=fKKffLkwTbQ,89K views,89000.0
395,1 year ago,UGANDANS WE ARE NOT SAFE WAKE UP,https://www.youtube.com//watch?v=IxfieM9O_go,6.6K views,6600.0
396,1 year ago,MUSEVENI'S PLANS FOR GENOCIDE IN UGANDA IS BEEN EXPOSED ðŸ‡ºðŸ‡¬,https://www.youtube.com//watch?v=yM7N8Eu56rQ,7K views,7000.0
397,1 year ago,MUSEVENI EMPLOYEES FOREIGN FORCES TO ELIMINATE UGANDANS,https://www.youtube.com//watch?v=t-dlFPkHIvY,2.6K views,2600.0
398,1 year ago,URA OVER TAXING UGANDANS,https://www.youtube.com//watch?v=Qy6PCUdXBPc,1.5K views,1500.0
399,1 year ago,Ugandans lock your phones after using Whatsap,https://www.youtube.com//watch?v=fx9LLBWr4_w,16K views,16000.0
400,1 year ago,UGANDAN GOVERNMENT PLANING TO IMPLICATES PEOPLE POWER IN TERRORISM.,https://www.youtube.com//watch?v=r_OLrUUattI,4.7K views,4700.0
401,1 year ago,Museveni to deploy police officers in people power,https://www.youtube.com//watch?v=VF1Eao5P-8U,2.2K views,2200.0
402,1 year ago,The truth inside people power,https://www.youtube.com//watch?v=kRO7MR5AKgk,1.4K views,1400.0
403,1 year ago,FIRE BASE MEMBER WAS RELEASED WITH DIFFICULTY ASSIGNMENTS FROM ISO,https://www.youtube.com//watch?v=KWE_Fbcl-yc,2.2K views,2200.0
404,1 year ago,FIRE BASE WHATSAP ADDIM YOUR GROUP REVIEW IT,https://www.youtube.com//watch?v=RaW9S5T0g2Q,1.1K views,1100.0
405,1 year ago,PEOPLE POWER WHAT SAP GROUPS FULL OF SPY,https://www.youtube.com//watch?v=xN3cbydOf5o,1.6K views,1600.0
406,1 year ago,PEOPLE WHO AGAINST BOBI WINE'S SECURITY ADVICE,https://www.youtube.com//watch?v=NtakErD1q6U,975 views,
407,1 year ago,SECURITY ALERTS TO ALL PEOPLE POWER SOLDIERS,https://www.youtube.com//watch?v=GpNpr3t2yoE,1.4K views,1400.0
408,1 year ago,Safe houses and real Goons,https://www.youtube.com//watch?v=yci17hU9fKk,1.4K views,1400.0
409,1 year ago,Discretion in uganda,https://www.youtube.com//watch?v=rcGIzl0PK88,1.7K views,1700.0
410,1 year ago,BOBI WINE'S SECURITY,https://www.youtube.com//watch?v=OfN4pv8Ha2M,1.1K views,1100.0
411,1 year ago,MUZAATA MUBI WA TAKATA ATE SIMUNA UGANDA.,https://www.youtube.com//watch?v=uIVcQcTvbOA,789 views,
412,1 year ago,Museveni and his Pastors,https://www.youtube.com//watch?v=wk1W-MB8VXY,3.6K views,3600.0
